med_class,super_table_col_name,med_name,medication_id,med_name,med_name_generic,therapeutic_class,pharmacy_class,pharmacy_subclass,count_14,count_15,count_16,count_17,count_18,count_19,count_20,total
other,NULL,SODIUM PHOSPHATE IVPB,400060,SODIUM PHOSPHATE IVPB,NULL,NULL,NULL,NULL,353,1525,1805,1942,2148,1730,713,10216
other,NULL,PHENYTOIN IVPB,900135,PHENYTOIN IVPB,NULL,NULL,NULL,NULL,1170,3412,4067,1470,0,0,0,10119
other,NULL,"INSULIN DRIP 100 UNITS/100 ML NS-GLUCOMMANDER DKA""""",900303,"INSULIN DRIP 100 UNITS/100 ML NS-GLUCOMMANDER DKA""""",NULL,NULL,NULL,NULL,0,0,0,0,878,6360,2877,10115
other,NULL,"KCL IN NACL 20-0.9 MEQ/L-% IV SOLN""""",102430,"KCL IN NACL 20-0.9 MEQ/L-% IV SOLN""""",Potassium Chloride in NaCl,Nutritional Products,Minerals & Electrolytes,Electrolyte Mixtures,1324,1364,1127,1379,2344,2047,375,9960
other,NULL,TPN SYRINGE,600445,TPN SYRINGE,NULL,Nutritional Products,NULL,NULL,827,1175,1533,1830,1809,1874,573,9621
other,NULL,VALPROATE SODIUM IVPB,400228,VALPROATE SODIUM IVPB,NULL,NULL,NULL,NULL,826,1092,819,995,1892,2445,1276,9345
other,NULL,"KPHOS 30 MMOL/500 ML OR 1000 ML""""",900056,"KPHOS 30 MMOL/500 ML OR 1000 ML""""",NULL,NULL,NULL,NULL,1186,1602,1290,1271,1260,1934,784,9327
other,NULL,SODIUM BICARBONATE 8.4 % IV SOLN,7309,SODIUM BICARBONATE 8.4 % IV SOLN,Sodium Bicarbonate,Nutritional Products,Minerals & Electrolytes,Bicarbonates,1099,1282,1426,1407,1577,1439,696,8926
other,NULL,"KCL IN DEXTROSE-NACL 20-5-0.9 MEQ/L-%-% IV SOLN""""",102452,"KCL IN DEXTROSE-NACL 20-5-0.9 MEQ/L-%-% IV SOLN""""",KCl in Dextrose-NaCl,Nutritional Products,Minerals & Electrolytes,Electrolyte Mixtures,1138,932,1355,1422,1877,1572,536,8832
other,NULL,"KPHOS 12-21 MMOL/250 500 OR 1000 ML IV""""",400052,"KPHOS 12-21 MMOL/250 500 OR 1000 ML IV""""",NULL,NULL,NULL,NULL,531,502,862,1246,1757,2544,1378,8820
other,NULL,ROCURONIUM INFUSION,400217,ROCURONIUM INFUSION,NULL,NULL,NULL,NULL,1710,2008,1386,808,1024,931,117,7984
other,NULL,TPN ADULT GRADY PERIPHERAL,40820001002,TPN ADULT GRADY PERIPHERAL,NULL,NULL,NULL,NULL,1066,1101,1016,1199,1353,1613,503,7851
other,NULL,"INSULIN DRIP-NON DKA FOR BG TARGET 140-180 MG/DL""""",900255,"INSULIN DRIP-NON DKA FOR BG TARGET 140-180 MG/DL""""",NULL,NULL,NULL,NULL,0,0,6984,263,247,0,0,7494
other,NULL,MAGNESIUM SULFATE 3 G IVPB,900167,MAGNESIUM SULFATE 3 G IVPB,NULL,NULL,NULL,NULL,2355,1960,1500,1521,6,0,1,7343
other,NULL,MAGNESIUM SULFATE 50 G IN 600ML LR PREMIX,600399,MAGNESIUM SULFATE 50 G IN 600ML LR PREMIX,NULL,Nutritional Products,Minerals & Electrolytes,Magnesium,598,656,637,950,1504,1851,904,7100
other,NULL,OXYTOCIN 20 UNITS IN 1000ML D5LR PREMIX,600401,OXYTOCIN 20 UNITS IN 1000ML D5LR PREMIX,NULL,Endocrine & Metabolic Drugs,Oxytocics,Oxytocics,2602,2631,1209,0,0,0,0,6442
other,NULL,"CALCITRIOL 1 MCG/ML IV SOLN""""",9348,"CALCITRIOL 1 MCG/ML IV SOLN""""",Calcitriol,Endocrine & Metabolic Drugs,Misc. Endocrine,Metabolic Modifiers,2208,4070,0,0,0,0,0,6278
other,NULL,CALCIUM GLUCONATE 10 % IV SOLN,1312,CALCIUM GLUCONATE 10 % IV SOLN,Calcium Gluconate,Nutritional Products,Minerals & Electrolytes,Calcium,820,831,1023,1085,1076,972,439,6246
other,NULL,"LEVETIRACETAM IN NACL 1500 MG/100ML IV SOLN""""",112305,"LEVETIRACETAM IN NACL 1500 MG/100ML IV SOLN""""",levETIRAcetam in NaCl,Neuromuscular Drugs,Anticonvulsant,Anticonvulsants - Misc.,0,0,0,459,2801,2375,497,6132
other,NULL,IV INFUSION BUILDER,200005,IV INFUSION BUILDER,NULL,NULL,NULL,NULL,2493,1632,595,389,486,321,89,6005
other,NULL,"CAFFEINE CITRATE 10MG/ML D5W (NICU) IV SYRINGE""""",600326,"CAFFEINE CITRATE 10MG/ML D5W (NICU) IV SYRINGE""""",NULL,Central Nervous System Drugs,Stimulants,Analeptics,10,124,396,1584,1750,1668,465,5997
other,NULL,"FLUMAZENIL 0.5 MG/5ML IV SOLN""""",39744,"FLUMAZENIL 0.5 MG/5ML IV SOLN""""",Flumazenil,Miscellaneous Products,Antidotes,Benzodiazepine Antagonists,546,650,741,807,1264,1279,608,5895
other,NULL,"KCL IN NACL 40-0.9 MEQ/L-% IV SOLN""""",102431,"KCL IN NACL 40-0.9 MEQ/L-% IV SOLN""""",Potassium Chloride in NaCl,Nutritional Products,Minerals & Electrolytes,Electrolyte Mixtures,578,623,516,975,1999,723,250,5664
other,NULL,PHYTONADIONE IVPB,400207,PHYTONADIONE IVPB,NULL,NULL,NULL,NULL,523,799,1019,721,898,652,387,4999
other,NULL,"ROCURONIUM BROMIDE 100 MG/10ML IV SOLN""""",95812,"ROCURONIUM BROMIDE 100 MG/10ML IV SOLN""""",Rocuronium Bromide,Neuromuscular Drugs,Neuromuscular Blockers,Nondepolarizing Muscle Relaxants,365,635,753,792,833,924,491,4793
other,NULL,OXYTOCIN 20 UNITS IN 1000ML NS PREMIX ,601021,OXYTOCIN 20 UNITS IN 1000ML NS PREMIX ,NULL,Endocrine & Metabolic Drugs,Oxytocics,Oxytocics,0,0,0,0,1423,2054,916,4393
other,NULL,OCTREOTIDE IV INFUSION,400065,OCTREOTIDE IV INFUSION,NULL,NULL,NULL,NULL,766,726,605,598,589,647,246,4177
other,NULL,CISATRACURIUM INFUSION,400114,CISATRACURIUM INFUSION,NULL,NULL,NULL,NULL,0,0,453,659,1076,1073,762,4023
other,NULL,"GADOTERIDOL 279.3 MG/ML IV SOLN""""",10100,"GADOTERIDOL 279.3 MG/ML IV SOLN""""",Gadoteridol,Miscellaneous Products,Diagnostic Products,Miscellaneous Contrast Media,0,0,0,0,330,2434,1136,3900
other,NULL,PANTOPRAZOLE IV IN NS BOLUS,400038,PANTOPRAZOLE IV IN NS BOLUS,NULL,NULL,NULL,NULL,908,831,646,557,490,300,20,3752
other,NULL,OXYTOCIN 20 UNITS IN 1000ML LR PREMIX,600808,OXYTOCIN 20 UNITS IN 1000ML LR PREMIX,NULL,Endocrine & Metabolic Drugs,Oxytocics,Oxytocics,0,0,966,2048,560,0,0,3574
other,NULL,"REGADENOSON 0.4 MG/5ML IV SOLN""""",91408,"REGADENOSON 0.4 MG/5ML IV SOLN""""",Regadenoson,Miscellaneous Products,Diagnostic Products,Diagnostic Drugs,575,325,522,501,732,736,120,3511
other,NULL,"ADENOSINE (DIAGNOSTIC) 3 MG/ML IV SOLN""""",15330,"ADENOSINE (DIAGNOSTIC) 3 MG/ML IV SOLN""""",Adenosine (Diagnostic),Miscellaneous Products,Diagnostic Products,Diagnostic Drugs,17,1047,998,891,389,48,8,3398
other,NULL,"SODIUM ACETATE 2 MEQ/ML IV SOLN""""",7301,"SODIUM ACETATE 2 MEQ/ML IV SOLN""""",Sodium Acetate,Nutritional Products,Minerals & Electrolytes,Bicarbonates,0,0,0,121,13,1598,1536,3268
other,NULL,"MILRINONE LACTATE IN DEXTROSE 20-5 MG/100ML-% IV SOLN""""",135585,"MILRINONE LACTATE IN DEXTROSE 20-5 MG/100ML-% IV SOLN""""",Milrinone Lactate in Dextrose,Cardiovascular Agents,Cardiotonics,Phosphodiesterase Inhibitors,0,0,0,599,1138,917,497,3151
other,NULL,OXYTOCIN 30 UNITS IN 500ML D5W PREMIX,600400,OXYTOCIN 30 UNITS IN 500ML D5W PREMIX,NULL,Endocrine & Metabolic Drugs,Oxytocics,Oxytocics,3115,0,0,0,0,0,0,3115
other,NULL,"KCL 20 MEQ/250 ML - PERIPHERAL LINE""""",900054,"KCL 20 MEQ/250 ML - PERIPHERAL LINE""""",NULL,NULL,NULL,NULL,1283,909,201,396,233,6,0,3028
other,NULL,METOCLOPRAMIDE IVPB 20 MG,900043,METOCLOPRAMIDE IVPB 20 MG,NULL,NULL,NULL,NULL,0,0,135,665,891,1019,226,2936
other,NULL,IRON SUCROSE INFUSION,400173,IRON SUCROSE INFUSION,NULL,NULL,NULL,NULL,94,28,107,360,868,926,526,2909
other,NULL,MAGNESIUM SULFATE 1 G IVPB,400043,MAGNESIUM SULFATE 1 G IVPB,NULL,NULL,NULL,NULL,885,724,608,670,8,0,0,2895
other,NULL,"FAMOTIDINE 10 MG/ML IV SOLN""""",10009,"FAMOTIDINE 10 MG/ML IV SOLN""""",Famotidine,Gastrointestinal Agents,Ulcer Drugs,H-2 Antagonists,2756,0,0,0,0,0,0,2756
other,NULL,"MILRINONE IN DEXTROSE 20 MG/100ML IV SOLN""""",121716,"MILRINONE IN DEXTROSE 20 MG/100ML IV SOLN""""",Milrinone Lactate in Dextrose,Cardiovascular Agents,Cardiotonics,Phosphodiesterase Inhibitors,590,689,816,277,0,0,0,2372
other,NULL,PAL FLUID 100ML,600030,PAL FLUID 100ML,NULL,NULL,NULL,NULL,450,504,683,689,0,0,0,2326
other,NULL,"VINCRISTINE/DOXORUBICIN/ETOPOSIDE INFUSION""""",410040,"VINCRISTINE/DOXORUBICIN/ETOPOSIDE INFUSION""""",NULL,NULL,NULL,NULL,464,151,459,801,288,0,0,2163
other,NULL,PHENYTOIN IVPB LOADING DOSE,400206,PHENYTOIN IVPB LOADING DOSE,NULL,NULL,NULL,NULL,354,605,756,430,0,0,0,2145
other,NULL,FOSPHENYTOIN IVPB (LOADING DOSE),400023,FOSPHENYTOIN IVPB (LOADING DOSE),NULL,NULL,NULL,NULL,414,0,0,286,694,505,180,2079
other,NULL,CYCLOPHOSPHAMIDE CHEMO INFUSION,410009,CYCLOPHOSPHAMIDE CHEMO INFUSION,NULL,NULL,NULL,NULL,419,256,182,458,339,324,83,2061
other,NULL,UVC FLUID 100ML,600028,UVC FLUID 100ML,NULL,NULL,NULL,NULL,268,527,445,774,0,0,0,2014
other,NULL,FUROSEMIDE 100 MG IV CONTINUOUS INFUSION,400030,FUROSEMIDE 100 MG IV CONTINUOUS INFUSION,NULL,NULL,NULL,NULL,356,411,279,217,302,225,160,1950
other,NULL,VANILLA NEONATAL TPN INFUSION,900069,VANILLA NEONATAL TPN INFUSION,NULL,NULL,NULL,NULL,326,256,397,259,305,298,100,1941
other,NULL,UVC FLUID 250 ML,600995,UVC FLUID 250 ML,NULL,Hematological Agents,Anticoagulants,Heparins And Heparinoid-Like Agents,0,0,0,36,723,751,353,1863
other,NULL,"KCL 20 MEQ/500 ML +/- MAGNESIUM""""",900231,"KCL 20 MEQ/500 ML +/- MAGNESIUM""""",NULL,NULL,NULL,NULL,0,249,727,867,3,0,0,1846
other,NULL,"ETOMIDATE 2 MG/ML IV SOLN""""",20472,"ETOMIDATE 2 MG/ML IV SOLN""""",Etomidate,Analgesics & Anesthetics,General Anesthetics,Anesthetics - Misc.,385,395,255,249,229,131,77,1721
other,NULL,"INSULIN DRIP FOR BG TARGET 110-140 MG/DL""""",900184,"INSULIN DRIP FOR BG TARGET 110-140 MG/DL""""",NULL,NULL,NULL,NULL,594,1103,0,0,0,0,0,1697
other,NULL,"BUMETANIDE 10 MG/100 ML IV INFUSION""""",900137,"BUMETANIDE 10 MG/100 ML IV INFUSION""""",NULL,NULL,NULL,NULL,137,189,281,165,369,373,117,1631
other,NULL,PROMETHAZINE IVPB,900582,PROMETHAZINE IVPB,NULL,NULL,NULL,NULL,0,0,0,196,389,736,298,1619
other,NULL,SODIUM ACETATE IVPB - ICU PATIENTS ONLY,600818,SODIUM ACETATE IVPB - ICU PATIENTS ONLY,NULL,Nutritional Products,Minerals & Electrolytes,Bicarbonates,0,0,2,44,1098,427,0,1571
other,NULL,CYTARABINE INFUSION,410010,CYTARABINE INFUSION,NULL,NULL,NULL,NULL,214,332,222,291,251,192,56,1558
other,NULL,PAL FLUID 60 ML,600997,PAL FLUID 60 ML,NULL,NULL,NULL,NULL,0,0,0,8,611,627,229,1475
other,NULL,MESNA INFUSION,410026,MESNA INFUSION,NULL,NULL,NULL,NULL,180,128,117,192,428,345,0,1390
other,NULL,SODIUM FERRIC GLUCONATE INFUSION,400021,SODIUM FERRIC GLUCONATE INFUSION,NULL,NULL,NULL,NULL,28,312,220,250,227,260,85,1382
other,NULL,TPN ADULT GRADY CENTRAL - CYCLIC,4082000100,TPN ADULT GRADY CENTRAL - CYCLIC,NULL,NULL,NULL,NULL,0,0,0,129,642,598,9,1378
other,NULL,CALCIUM CHLORIDE 10 % IV SOLN,1306,CALCIUM CHLORIDE 10 % IV SOLN,Calcium Chloride,Nutritional Products,Minerals & Electrolytes,Calcium,84,148,330,317,278,193,18,1368
other,NULL,SHINE STUDY DRUG IN SODIUM CHLORIDE 0.9% 100 ML-BLUE,600579,SHINE STUDY DRUG IN SODIUM CHLORIDE 0.9% 100 ML-BLUE,NULL,NULL,NULL,NULL,222,281,352,384,122,0,0,1361
other,NULL,"LEVETIRACETAM IN NACL 500 MG/100ML IV SOLN""""",112303,"LEVETIRACETAM IN NACL 500 MG/100ML IV SOLN""""",levETIRAcetam in NaCl,Neuromuscular Drugs,Anticonvulsant,Anticonvulsants - Misc.,0,99,6,1214,0,2,0,1321
other,NULL,UAC FLUID 100ML,600029,UAC FLUID 100ML,NULL,NULL,NULL,NULL,304,335,339,306,0,0,0,1284
other,NULL,CALCIUM CHLORIDE IVPB-CENTRAL LINE,400100,CALCIUM CHLORIDE IVPB-CENTRAL LINE,NULL,NULL,NULL,NULL,78,173,124,147,444,274,33,1273
other,NULL,LEVOTHYROXINE IVPB-FOR LIFE LINK,400183,LEVOTHYROXINE IVPB-FOR LIFE LINK,NULL,NULL,NULL,NULL,78,98,129,328,284,195,130,1242
other,NULL,DESMOPRESSIN IVPB,400133,DESMOPRESSIN IVPB,NULL,NULL,NULL,NULL,147,178,193,207,196,210,106,1237
other,NULL,VECURONIUM INFUSION,400229,VECURONIUM INFUSION,NULL,NULL,NULL,NULL,195,135,294,188,235,138,46,1231
other,NULL,"KCL 40 MEQ/1000 ML + MAGNESIUM""""",900058,"KCL 40 MEQ/1000 ML + MAGNESIUM""""",NULL,NULL,NULL,NULL,183,650,160,196,15,16,0,1220
other,NULL,"UAC: TROPHAMINE 3.5%+HEPARIN 2 UNITS/ML (NICU)""""",900154,"UAC: TROPHAMINE 3.5%+HEPARIN 2 UNITS/ML (NICU)""""",NULL,NULL,NULL,NULL,188,128,267,215,145,197,77,1217
other,NULL,FOSCARNET IVPB,400153,FOSCARNET IVPB,NULL,NULL,NULL,NULL,288,187,199,184,145,205,0,1208
other,NULL,ETOPOSIDE INFUSION,410019,ETOPOSIDE INFUSION,NULL,NULL,NULL,NULL,230,137,201,146,271,143,56,1184
other,NULL,"IMMUNE GLOBULIN (HUMAN) 10 GM/100ML IJ SOLN""""",106116,"IMMUNE GLOBULIN (HUMAN) 10 GM/100ML IJ SOLN""""",Immune Globulin (Human),Biological,Antisera,Immune Serums,50,198,136,286,254,162,74,1160
other,NULL,"LEUCOVORIN 50 MG/50 ML NS IVPB MB PLUS""""",600560,"LEUCOVORIN 50 MG/50 ML NS IVPB MB PLUS""""",NULL,Antineoplastic Agents,Antineoplastics,"Chemotherapy Rescue/Antidote Agents""""",247,211,137,470,0,0,0,1065
other,NULL,SODIUM ACETATE INFUSION,900140,SODIUM ACETATE INFUSION,NULL,NULL,NULL,NULL,68,194,58,434,215,42,0,1011
other,NULL,"DEXMEDETOMIDINE HCL IN NACL 400 MCG/100ML IV SOLN""""",119604,"DEXMEDETOMIDINE HCL IN NACL 400 MCG/100ML IV SOLN""""",Dexmedetomidine HCl in NaCl,Central Nervous System Drugs,Hypnotics,Non-Barbiturate Hypnotics,954,0,0,0,0,0,0,954
other,NULL,"DEXMEDETOMIDINE HCL IN NACL 200 MCG/50ML IV SOLN""""",119603,"DEXMEDETOMIDINE HCL IN NACL 200 MCG/50ML IV SOLN""""",Dexmedetomidine HCl in NaCl,Central Nervous System Drugs,Hypnotics,Non-Barbiturate Hypnotics,944,4,3,0,0,0,0,951
other,NULL,"KCL IN DEXTROSE-NACL 40-5-0.9 MEQ/L-%-% IV SOLN""""",102453,"KCL IN DEXTROSE-NACL 40-5-0.9 MEQ/L-%-% IV SOLN""""",KCl in Dextrose-NaCl,Nutritional Products,Minerals & Electrolytes,Electrolyte Mixtures,64,103,25,206,439,81,10,928
other,NULL,"KCL IN DEXTROSE-NACL 40-5-0.45 MEQ/L-%-% IV SOLN""""",102464,"KCL IN DEXTROSE-NACL 40-5-0.45 MEQ/L-%-% IV SOLN""""",KCl in Dextrose-NaCl,Nutritional Products,Minerals & Electrolytes,Electrolyte Mixtures,215,94,75,143,290,93,16,926
other,NULL,"KCL 30 MEQ/500 ML +/- MAGNESIUM""""",900230,"KCL 30 MEQ/500 ML +/- MAGNESIUM""""",NULL,NULL,NULL,NULL,0,80,256,586,0,0,0,922
other,NULL,ASCORBIC ACID (VITAMIN C SEPSIS ADJUNCT) IVPB,900272,ASCORBIC ACID (VITAMIN C SEPSIS ADJUNCT) IVPB,NULL,NULL,NULL,NULL,0,0,0,182,510,221,5,918
other,NULL,ACETYLCYSTEINE IV INFUSION-APAP OVERDOSE,400066,ACETYLCYSTEINE IV INFUSION-APAP OVERDOSE,NULL,NULL,NULL,NULL,71,85,76,185,192,161,91,861
other,NULL,"LEVOCARNITINE 200 MG/ML IV SOLN""""",20954,"LEVOCARNITINE 200 MG/ML IV SOLN""""",levOCARNitine,Endocrine & Metabolic Drugs,Misc. Endocrine,Metabolic Modifiers,1,68,472,125,54,118,3,841
other,NULL,ROCURONIUM PED INFUSION,600720,ROCURONIUM PED INFUSION,NULL,NULL,NULL,NULL,6,121,90,100,474,26,3,820
other,NULL,"POTASSIUM CHLORIDE IN NACL 20-0.45 MEQ/L-% IV SOLN""""",36046,"POTASSIUM CHLORIDE IN NACL 20-0.45 MEQ/L-% IV SOLN""""",Potassium Chloride in NaCl,Nutritional Products,Minerals & Electrolytes,Electrolyte Mixtures,124,137,64,151,176,123,32,807
other,NULL,"IRON SUCROSE 20 MG/ML IV SOLN""""",29132,"IRON SUCROSE 20 MG/ML IV SOLN""""",Iron Sucrose,Hematological Agents,Hematopoietic Agents,Iron,788,0,2,3,4,0,0,797
other,NULL,FOLIC ACID IVPB,900583,FOLIC ACID IVPB,NULL,NULL,NULL,NULL,0,0,0,132,344,258,32,766
other,NULL,"VICTAS STUDY DRUG1 (VITAMINC/PLACEBO) IN D5W""""",900597,"VICTAS STUDY DRUG1 (VITAMINC/PLACEBO) IN D5W""""",NULL,NULL,NULL,NULL,0,0,0,0,266,486,0,752
other,NULL,CISPLATIN INFUSION,400115,CISPLATIN INFUSION,NULL,NULL,NULL,NULL,57,53,141,120,207,108,35,721
other,NULL,UAC FLUID 60 ML,600996,UAC FLUID 60 ML,NULL,Hematological Agents,Anticoagulants,Heparins And Heparinoid-Like Agents,0,0,0,2,290,308,107,707
other,NULL,"ADENOSINE 6 MG/2ML IV SOLN""""",38703,"ADENOSINE 6 MG/2ML IV SOLN""""",Adenosine,Cardiovascular Agents,Antiarrhythmic,Antiarrhythmics - Misc.,124,123,135,101,83,86,38,690
other,NULL,DOXORUBICIN INFUSION,410018,DOXORUBICIN INFUSION,NULL,NULL,NULL,NULL,233,124,58,63,81,93,18,670
other,NULL,"ROCURONIUM BROMIDE 50 MG/5ML IV SOLN""""",95811,"ROCURONIUM BROMIDE 50 MG/5ML IV SOLN""""",Rocuronium Bromide,Neuromuscular Drugs,Neuromuscular Blockers,Nondepolarizing Muscle Relaxants,253,256,97,8,6,23,16,659
other,NULL,RITUXIMAB RAPID INFUSION,900192,RITUXIMAB RAPID INFUSION,NULL,NULL,NULL,NULL,56,47,63,151,132,173,33,655
other,NULL,"VITAMIN C BURN RESUSCITATION (ASCORBIC ACID) 25 G/1000 ML LACTATED RINGERS""""",900178,"VITAMIN C BURN RESUSCITATION (ASCORBIC ACID) 25 G/1000 ML LACTATED RINGERS""""",NULL,NULL,NULL,NULL,96,67,101,66,145,105,64,644
other,NULL,"TRANEXAMIC ACID 1000 MG/10ML IV SOLN""""",130900,"TRANEXAMIC ACID 1000 MG/10ML IV SOLN""""",Tranexamic Acid,Hematological Agents,Hemostatics,Hemostatics - Systemic,0,0,32,110,171,178,143,634
other,NULL,VANILLA TPN SYRINGE,600503,VANILLA TPN SYRINGE,NULL,NULL,NULL,NULL,91,60,137,89,108,117,26,628
other,NULL,CHLOROTHIAZIDE IVPB,400110,CHLOROTHIAZIDE IVPB,NULL,NULL,NULL,NULL,43,152,172,233,9,0,0,609
other,NULL,METHOTREXATE INFUSION,410027,METHOTREXATE INFUSION,NULL,NULL,NULL,NULL,148,59,45,128,79,96,11,566
other,NULL,IRON DEXTRAN INFUSION,400171,IRON DEXTRAN INFUSION,NULL,NULL,NULL,NULL,23,29,56,87,70,170,131,566
other,NULL,BIVALIRUDIN TITRATED INFUSION 500 ML,400095,BIVALIRUDIN TITRATED INFUSION 500 ML,NULL,NULL,NULL,NULL,1,67,0,28,84,14,372,566
other,NULL,ANGIOTENSIN II ACETATE NS INFUSION,900300,ANGIOTENSIN II ACETATE NS INFUSION,NULL,NULL,NULL,NULL,0,0,0,0,135,322,100,557
other,NULL,NALOXONE INFUSION,400197,NALOXONE INFUSION,NULL,NULL,NULL,NULL,142,92,106,58,82,53,8,541
other,NULL,MAGNESIUM SULFATE 6G IN NS/D5W 250,900294,MAGNESIUM SULFATE 6G IN NS/D5W 250," 500 OR 1000 ML""""",7/5/2018 5:00,NULL,NULL,NULL,0,0,0,0,539,0,539
other,NULL,"KCL IN DEXTROSE-NACL 20-5-0.2 MEQ/L-%-% IV SOLN""""",102458,"KCL IN DEXTROSE-NACL 20-5-0.2 MEQ/L-%-% IV SOLN""""",KCl in Dextrose-NaCl,Nutritional Products,Minerals & Electrolytes,Electrolyte Mixtures,52,83,78,55,166,77,5,516
other,NULL,GLUTAMINE 2.5% IV SOLUTION 1000 ML,600483,GLUTAMINE 2.5% IV SOLUTION 1000 ML,NULL,Nutritional Products,Nutrients,Proteins,514,0,0,0,0,0,0,514
other,NULL,DOXORUBICIN WITH ETOPOSIDE WITH VINCRISTINE INFUSION,400242,DOXORUBICIN WITH ETOPOSIDE WITH VINCRISTINE INFUSION,NULL,NULL,NULL,NULL,0,0,0,0,60,382,71,513
other,NULL,AMINOCAPROIC ACID INFUSION,400081,AMINOCAPROIC ACID INFUSION,NULL,NULL,NULL,NULL,79,54,69,81,123,71,29,506
other,NULL,"PROTAMINE SULFATE 10 MG/ML IV SOLN""""",6677,"PROTAMINE SULFATE 10 MG/ML IV SOLN""""",Protamine Sulfate,Hematological Agents,Misc. Hematological,Protamine,45,75,65,62,111,101,30,489
other,NULL,PHENOBARBITAL (LUMINAL) IVPB < 1000 MG,115618,PHENOBARBITAL (LUMINAL) IVPB < 1000 MG,NULL,NULL,NULL,NULL,56,142,48,98,17,100,18,479
other,NULL,ZOLEDRONIC ACID IVPB,410041,ZOLEDRONIC ACID IVPB,NULL,NULL,NULL,NULL,18,54,80,100,96,104,16,468
other,NULL,"CALCIUM GLUCONATE 40MG/ML SW (NICU)""""",600322,"CALCIUM GLUCONATE 40MG/ML SW (NICU)""""",NULL,Nutritional Products,Minerals & Electrolytes,Calcium,2,0,54,90,150,104,44,444
other,NULL,RITUXIMAB STANDARD INFUSION,410036,RITUXIMAB STANDARD INFUSION,NULL,NULL,NULL,NULL,58,77,26,63,94,89,29,436
other,NULL,ACETYLCYSTEINE IV INFUSION - CONTINUATION,400068,ACETYLCYSTEINE IV INFUSION - CONTINUATION,NULL,NULL,NULL,NULL,37,28,20,59,102,146,32,424
other,NULL,CALCIUM CHLORIDE IVPB - PERIPHERAL LINE,900150,CALCIUM CHLORIDE IVPB - PERIPHERAL LINE,NULL,NULL,NULL,NULL,4,1,22,15,279,81,7,409
other,NULL,IFOSFAMIDE INFUSION,410022,IFOSFAMIDE INFUSION,NULL,NULL,NULL,NULL,0,0,16,75,168,142,0,401
other,NULL,DECITABINE CHEMO INFUSION,400130,DECITABINE CHEMO INFUSION,NULL,NULL,NULL,NULL,43,20,51,33,63,135,47,392
other,NULL,"FACTOR VIII RECOMB (KOGENATE FS) 2000 UNITS/500 ML INFUSION""""",900070,"FACTOR VIII RECOMB (KOGENATE FS) 2000 UNITS/500 ML INFUSION""""",NULL,NULL,NULL,NULL,10,2,30,133,18,130,63,386
other,NULL,AMINOCAPROIC ACID IV BOLUS,400082,AMINOCAPROIC ACID IV BOLUS,NULL,NULL,NULL,NULL,21,19,47,56,117,74,24,358
other,NULL,OXYTOCIN IN LR,400008,OXYTOCIN IN LR,NULL,NULL,NULL,NULL,165,119,56,2,5,0,0,347
other,NULL,PENTAMIDINE ISETHIONATE IVPB,900051,PENTAMIDINE ISETHIONATE IVPB,NULL,NULL,NULL,NULL,62,50,69,41,76,44,5,347
other,NULL,CARBOPLATIN INFUSION (BY AUC),410003,CARBOPLATIN INFUSION (BY AUC),NULL,NULL,NULL,NULL,67,36,41,35,52,51,36,318
other,NULL,"PHENYTOIN 1000 MG/100 ML NS PACKET""""",600452,"PHENYTOIN 1000 MG/100 ML NS PACKET""""",NULL,NULL,NULL,NULL,84,196,37,0,0,0,0,317
other,NULL,"FAT EMUL FISH OIL/PLANT BASED 20 % IV EMUL""""",132810,"FAT EMUL FISH OIL/PLANT BASED 20 % IV EMUL""""","Fat Emul Fish Oil/Plant Based""""",Nutritional Products,Nutrients,Lipids,0,0,0,0,0,230,75,305
other,NULL,"UAC: SOD. ACETATE 7.7 MEQ/100 ML+HEPARIN 2 UNITS/ML""""",900579,"UAC: SOD. ACETATE 7.7 MEQ/100 ML+HEPARIN 2 UNITS/ML""""",NULL,NULL,NULL,NULL,0,0,0,8,122,131,42,303
other,NULL,"LIDOCAINE IN D5W 4-5 MG/ML-% IV SOLN""""",14868,"LIDOCAINE IN D5W 4-5 MG/ML-% IV SOLN""""",Lidocaine in D5W,Cardiovascular Agents,Antiarrhythmic,Antiarrhythmics Type I-B,13,19,34,46,23,129,30,294
other,NULL,SHINE STUDY DRUG IN SODIUM CHLORIDE 0.9% 100 ML-ORANGE,600648,SHINE STUDY DRUG IN SODIUM CHLORIDE 0.9% 100 ML-ORANGE,NULL,NULL,NULL,NULL,55,100,46,59,34,0,0,294
other,NULL,TRANEXAMIC ACID IV INFUSION-TRAUMA USE ONLY,110097,TRANEXAMIC ACID IV INFUSION-TRAUMA USE ONLY,NULL,NULL,NULL,NULL,16,34,55,39,63,71,14,292
other,NULL,PROTHROMBIN COMPLEX CONC HUMAN (KCENTRA) INFUSION,900539,PROTHROMBIN COMPLEX CONC HUMAN (KCENTRA) INFUSION,NULL,NULL,NULL,NULL,52,66,119,46,0,0,0,283
other,NULL,CONJUGATED ESTROGEN IVPB,900018,CONJUGATED ESTROGEN IVPB,NULL,NULL,NULL,NULL,110,38,29,66,22,16,0,281
other,NULL,MINOCYCLINE IVPB,900321,MINOCYCLINE IVPB,NULL,NULL,NULL,NULL,0,0,0,0,54,64,157,275
