physionet,import,super_table_col_name,component_id,component,loinc_code
No,No,not_reviewed_(<100),823042269,NECROINFLAMMAT ACT INTERP,0
No,No,not_reviewed_(<100),823042270,REFERENCE ID,0
No,No,not_reviewed_(<100),823042272,FOOTNOTE,0
No,No,not_reviewed_(<100),823042273,TOTAL BILIRUBIN - LIVER FIBROSIS,0
No,No,not_reviewed_(<100),823042274,GGT - LIVER FIBROSIS,0
No,No,not_reviewed_(<100),823042275,ALT - LIVER FIBROSIS,0
No,No,not_reviewed_(<100),823042276,ALPHA 2 MACROGLOBULIN,0
No,No,not_reviewed_(<100),823042277,HAPTOGLOBIN,0
No,No,not_reviewed_(<100),823042278,APOLIPOPROTEIN A1,0
No,No,not_reviewed_(<100),823042365,CYSTATIN C,0
No,No,not_reviewed_(<100),671,MARKERS,NULL
No,No,not_reviewed_(<100),719,"RISK OF ONTD, AFP",0
No,No,not_reviewed_(<100),771,"AFP MOM, MATERNAL SERUM",0
No,No,not_reviewed_(<100),123040745,Cryocrit-Serum,15174-6
No,No,not_reviewed_(<100),123040776,Cystine Crystals-Urine,0
No,No,not_reviewed_(<100),123049286,Dwarf Megakaryocytes,0
No,No,not_reviewed_(<100),823042037,PROGESTERONE-SERUM-QUEST,2839-9
No,No,not_reviewed_(<100),823042340,"T3, FREE-QUEST",0
No,No,not_reviewed_(<100),8230420038,T-CELL PATHOLOGIST INTERPRETATION,NULL
No,No,not_reviewed_(<100),8230420108,"ABL MUTATION, CELL-BASED",0
No,No,not_reviewed_(<100),8230420110,ABL POSSIBLE MUTATIONS,0
No,No,not_reviewed_(<100),812,EBV DNA SOURCE,0
No,No,not_reviewed_(<100),123041888,"% Plasma Cell,Abn-Bm",11117-9
No,No,not_reviewed_(<100),123042577,"Urea Nitrogen,Fluid",0
No,No,not_reviewed_(<100),823000435,CHLAMYDIA TRACHOMATIS INTERP.,0
No,No,not_reviewed_(<100),823040301,Bartonella Henselae IgG Titer,6954-2
No,No,not_reviewed_(<100),823040519,Chlamydia Trachomatis Iga,0
No,No,not_reviewed_(<100),823040520,Chlamydia Trachomatis IgG,0
No,No,not_reviewed_(<100),823040521,Chlamydia Trachomatis IgM,0
No,No,not_reviewed_(<100),823040542,Chromo:Tissue,NULL
No,No,not_reviewed_(<100),823040659,Cmv IgG,0
No,No,not_reviewed_(<100),823040775,"Cysticercus IgG Ab,Westernblot",6374-3
No,No,not_reviewed_(<100),823041012,Filaria Antibody,7887-3
No,No,not_reviewed_(<100),823042243,Rubella IgG Immune Status,0
No,No,not_reviewed_(<100),8230420102,"FISH, FOLLICULAR LYMPHOMA, IGH/ BCL2, T(14;18)",0
No,No,not_reviewed_(<100),8230420116,"FISH, MPN (EOSINOPHILIA)",0
No,No,not_reviewed_(<100),8230420131,"HIV 1 RNA, QN BDNA",NULL
No,No,not_reviewed_(<100),8230420132,"HIV 1 RNA, QN BDNA",NULL
No,No,not_reviewed_(<100),570,RESULT,NULL
No,No,not_reviewed_(<100),571,MUTATIONS/POLYMORPHISMS,NULL
No,No,not_reviewed_(<100),573,REVIEWER,NULL
No,No,not_reviewed_(<100),574,REPORTED ETHNICITY,NULL
No,No,not_reviewed_(<100),575,CYSTIC FIBROSIS INTERPRETATION,NULL
No,No,not_reviewed_(<100),576,CYSTIC FIBROSIS METHOD,NULL
No,No,not_reviewed_(<100),604,IS2 DATE OF COLLECTION,NULL
No,No,not_reviewed_(<100),123042424,% Synovial Cells-Fluid,0
No,No,not_reviewed_(<100),123042724,"Ova/Parasites,Urine",673-4
No,No,not_reviewed_(<100),823042282,NMO-IGG ANTIBODY TEST-QUEST,0
No,No,not_reviewed_(<100),823042368,"FISH, MLL, 11Q23, GENE REARRANGEMENTS",0
No,No,not_reviewed_(<100),823042706,eGFR,0
No,No,not_reviewed_(<100),8230420008,"FISH, ALL/ NHL, MYC-BA 8Q24",0
No,No,not_reviewed_(<100),8230420042,"SPECIMEN TYPE, LEUKEMIA",NULL
No,No,not_reviewed_(<100),8230420043,"VIABILITY, LEKEMIA",NULL
No,No,not_reviewed_(<100),8230420092,TCRB RESULT,0
No,No,not_reviewed_(<100),8230431143,"Albumin, CSF",0
No,No,not_reviewed_(<100),636,PREV PREGNANCY DOWN SYNDROME,NULL
No,No,not_reviewed_(<100),637,DONOR EGG,NULL
No,No,not_reviewed_(<100),638,DONOR AGE: EGG RETRIEVAL,NULL
No,No,not_reviewed_(<100),702,IGVH STATUS,0
No,No,not_reviewed_(<100),703,IGVH MUTATION RATE,0
No,No,not_reviewed_(<100),707,"INSCAPE ER/ PR, QUANT. IHC",0
No,No,not_reviewed_(<100),123040941,Epithelial Cell Casts-Urine,5786-9
No,No,not_reviewed_(<100),123041086,% Giant Band-BM,NULL
No,No,not_reviewed_(<100),123042044,% Promonocytes - Blood,30466-7
No,No,not_reviewed_(<100),823000100,"Platelet IgG Ab, Indirect",15400-5
No,No,not_reviewed_(<100),823041293,Homovanillic Acid-24Hr Urine,0
No,No,not_reviewed_(<100),823041757,"Osmotic Fragility, 0.85% Nacl",0
No,No,not_reviewed_(<100),823042339,"VITAMIN D, 25-OH, TOTAL",0
No,No,not_reviewed_(<100),823042450,SAMPLE ID,0
No,No,not_reviewed_(<100),823042453,"NPM (EXON 12) MUTATION ANALYSIS, CELL-BASED",0
No,No,not_reviewed_(<100),823042469,"FISH, MULTIPLE MYELOMA, IGH/ MAFB, T(14;20)",0
No,No,not_reviewed_(<100),823042536,Vascular Endothelial Growth Factor,0
No,No,not_reviewed_(<100),823042597,FLT3 ITD,0
No,No,not_reviewed_(<100),823042598,FLT3 TKD,0
No,No,not_reviewed_(<100),823042599,Interpretation,0
No,No,not_reviewed_(<100),823043066,"INFLIXIMAB AB, IBD",0
No,No,not_reviewed_(<100),823043067,"INFLIXIMAB LEVEL, IBD",0
No,No,not_reviewed_(<100),823043068,INTERPRETATION,0
No,No,not_reviewed_(<100),823043069,COMMENT,0
No,No,not_reviewed_(<100),8230420093,PATHOLOGIST INTERPRETATION - T-CELL,0
No,No,not_reviewed_(<100),8230420267,DATE OF BIRTH,0
No,No,not_reviewed_(<100),8230420268,SPECIMEN TYPE,0
No,No,not_reviewed_(<100),8230420273,CEBPA Mutation,0
No,No,not_reviewed_(<100),629,"FISH, PRENATAL SCREEN",0
No,No,not_reviewed_(<100),807,"SPECIMEN SOURCE, CMV",0
No,No,not_reviewed_(<100),810,HIV 2 ANTIBODY,NULL
No,No,not_reviewed_(<100),897,"CREATININE, 24HR URINE OXALIC ACID",NULL
No,No,not_reviewed_(<100),123040391,"Calcium,Synovial Fluid",0
No,No,not_reviewed_(<100),123040670,Coarse Granular Casts-Urine,33227-0
No,No,not_reviewed_(<100),123041248,"Hgb,Misc HPLC",42248-5
No,No,not_reviewed_(<100),123042105,Other Cells Comment,0
No,No,not_reviewed_(<100),823040296,"Bands Present,Cysticercus IgG",24039-0
No,No,not_reviewed_(<100),823040303,Bartonella Henselae IgM Titer,6955-9
No,No,not_reviewed_(<100),823040584,"Class,Chicken Egg White",0
No,No,not_reviewed_(<100),823040590,"Class,Codfish",0
No,No,not_reviewed_(<100),823040593,"Class,Cow's Milk",0
No,No,not_reviewed_(<100),823040616,"Class,Peanut",0
No,No,not_reviewed_(<100),823040623,"Class,Scallop",0
No,No,not_reviewed_(<100),823040624,"Class,Sesame Seed",0
No,No,not_reviewed_(<100),823040626,"Class,Shrimp",0
No,No,not_reviewed_(<100),823040627,"Class,Soybean",0
No,No,not_reviewed_(<100),823040630,"Class,Tuna",0
No,No,not_reviewed_(<100),823040631,"Class,Walnut (Food)",0
No,No,not_reviewed_(<100),823040632,"Class,Wheat",0
No,No,not_reviewed_(<100),823040677,Codfish IgE,0
No,No,not_reviewed_(<100),823040853,Dihydrotestosterone,0
No,No,not_reviewed_(<100),823040912,"Egg White, Chicken, IgE",0
No,No,not_reviewed_(<100),823041586,"Milk, Cow's IgE",0
No,No,not_reviewed_(<100),823041769,OXALATE - 24HR URINE,NULL
No,No,not_reviewed_(<100),823041770,Oxalate/Urine,27222-9
No,No,not_reviewed_(<100),823041820,Peanut IgE,0
No,No,not_reviewed_(<100),823042204,"ALUMINUM, 24 HOUR URINE",0
No,No,not_reviewed_(<100),823042222,"CHROMOSOME ANALYSIS, TISSUE, NO GROWTH",0
No,No,not_reviewed_(<100),823042267,Scallop IgE,0
No,No,not_reviewed_(<100),823042291,"CARNITINE, FREE",0
No,No,not_reviewed_(<100),823042294,"CARNITINE, TOTAL",0
No,No,not_reviewed_(<100),823042295,Sesame Seed IgE,0
No,No,not_reviewed_(<100),823042296,AC/ FC RATIO,0
No,No,not_reviewed_(<100),823042305,Shrimp IgE,0
No,No,not_reviewed_(<100),823042341,HAZELNUT (F17) IGE,0
No,No,not_reviewed_(<100),823042342,"CLASS, HAZELNUT (F17) IGE",0
No,No,not_reviewed_(<100),823042343,CASHEW NUT (F202) IGE,0
No,No,not_reviewed_(<100),823042344,"CLASS, CASHEW NUT (F202) IGE",0
No,No,not_reviewed_(<100),823042345,ALMOND (F20) IGE,0
No,No,not_reviewed_(<100),823042346,"CLASS, ALMOND (F20) IGE",0
No,No,not_reviewed_(<100),823042349,Soybean IgE,0
No,No,not_reviewed_(<100),823042350,SALMON (F41) IGE,0
No,No,not_reviewed_(<100),823042351,"CLASS, SALMON (F41) IGE",0
No,No,not_reviewed_(<100),823042361,TUNA IGE,0
No,No,not_reviewed_(<100),823042401,CHIKUNGUNYA IGG SCREEN,0
No,No,not_reviewed_(<100),823042402,CHIKUNGUNYA IGM SCREEN,0
No,No,not_reviewed_(<100),823042418,Sulfhemoglobin-Blood,4685-4
No,No,not_reviewed_(<100),823042431,INTERPRETATION - CARNITINE,0
No,No,not_reviewed_(<100),823042546,Tularemia Antibody,0
No,No,not_reviewed_(<100),823042646,Walnut (Food) IgE,0
No,No,not_reviewed_(<100),823042659,Wheat IgE,0
No,No,not_reviewed_(<100),1230141153,HGB- Pathologist Review,0
No,No,not_reviewed_(<100),8230420024,APOLIPOPROTEIN B,0
No,No,not_reviewed_(<100),8230420198,"17-HYDROXYPREGNENOLONE, LC/MS/MS",0
No,No,not_reviewed_(<100),8230420200,IMMUNE COMPLEX DETECTION BY C1Q BINDING,0
No,No,not_reviewed_(<100),600,IS2 REFERRING PHYSICIAN NAME,NULL
No,No,not_reviewed_(<100),601,REFERRING PHYSICIAN PHONE,NULL
No,No,not_reviewed_(<100),602,REFERRING PHYSICIAN NPI,NULL
No,No,not_reviewed_(<100),745,TETANUS ANTITOXOID,0
No,No,not_reviewed_(<100),746,HISTAMINE RELEASE - CHRONIC URTICARIA,0
No,No,not_reviewed_(<100),896,"CREATININE, 24HR URINE",NULL
No,No,not_reviewed_(<100),123040692,Complement C3-Syn Fluid,0
No,No,not_reviewed_(<100),123040694,Complement C4-Syn Fluid,0
No,No,not_reviewed_(<100),123041496,% Lymphoblast-BM,50724-4
No,No,not_reviewed_(<100),123042041,% Prolymphocyte-Bm,11121-1
No,No,not_reviewed_(<100),123042072,PT (Meter) Comments,NULL
No,No,not_reviewed_(<100),123042563,Tyrosine Crystals-Urine,0
No,No,not_reviewed_(<100),123042770,Rbc With Hgb F-Amniotic Fld,0
No,No,not_reviewed_(<100),123043026,"WBC COUNT,HID",0
No,No,not_reviewed_(<100),123043027,"RBC COUNT,HID",0
No,No,not_reviewed_(<100),123043029,"HEMOGLOBIN,HID",0
No,No,not_reviewed_(<100),123043030,"HEMATOCRIT,HID",0
No,No,not_reviewed_(<100),123043031,"RBC MCV,HID",0
No,No,not_reviewed_(<100),123043032,"RBC MCHC,HID",0
No,No,not_reviewed_(<100),123043033,"PLATELET COUNT,HID",0
No,No,not_reviewed_(<100),123043034,"% NEUTROPHILS,HID",0
No,No,not_reviewed_(<100),123043036,"% LYMPHOCYTES,HID",0
No,No,not_reviewed_(<100),123043040,"PLATELET MPV, HID",0
No,No,not_reviewed_(<100),823000399,OSMOTIC FRAGILITY INTERPRETATION,0
No,No,not_reviewed_(<100),823040305,BARTONELLA QUINTANA IGG TITER-QUEST,0
No,No,not_reviewed_(<100),823040324,BDNA Log10 Copies/Ml,29539-4
No,No,not_reviewed_(<100),823040407,Candida Albicans,0
No,No,not_reviewed_(<100),823040561,Citric Acid-24Hr Urine,6687-8
No,No,not_reviewed_(<100),823040562,Citric Acid/Creatinine-Urine,44306-9
No,No,not_reviewed_(<100),823040581,"Class,Candida Albicans",0
No,No,not_reviewed_(<100),823040973,Ethylene Glycol Result,0
No,No,not_reviewed_(<100),823041262,"HIV-1 RNA BDNA-Pcr,Quantitative",59419-2
No,No,not_reviewed_(<100),823041284,"HIV-2 Ab Screen,Eia",30361-0
No,No,not_reviewed_(<100),823041302,Hsv-1 IgM Screen,0
No,No,not_reviewed_(<100),823041309,Hsv-2 IgM Screen,0
No,No,not_reviewed_(<100),823041749,"Osmotic Fragility, 0.30% Nacl",0
No,No,not_reviewed_(<100),823041750,"Osmotic Fragility, 0.35% Nacl",0
No,No,not_reviewed_(<100),823041751,"Osmotic Fragility, 0.40% Nacl",0
No,No,not_reviewed_(<100),823041752,"Osmotic Fragility, 0.45% Nacl",0
No,No,not_reviewed_(<100),823041753,"Osmotic Fragility, 0.50% Nacl",0
No,No,not_reviewed_(<100),823041754,"Osmotic Fragility, 0.55% Nacl",0
No,No,not_reviewed_(<100),823041755,"Osmotic Fragility, 0.60% Nacl",0
No,No,not_reviewed_(<100),823041756,"Osmotic Fragility, 0.65% Nacl",0
No,No,not_reviewed_(<100),823041759,"Osmotic Fragility,RBC Commemt",0
No,No,not_reviewed_(<100),823041856,Phenobarb As Metab.,3948-7
No,No,not_reviewed_(<100),823042026,Primidone-Serum,3978-4
No,No,not_reviewed_(<100),823042205,CD3-CD16+CD56 (ABS),0
No,No,not_reviewed_(<100),823042207,"BETA GLUCOSIDASE, LEUKOCYTES",0
No,No,not_reviewed_(<100),823042209,"INTERPRETATION, BGL",0
No,No,not_reviewed_(<100),823042210,REVIEWED BY,0
No,No,not_reviewed_(<100),823042451,Thiocyanate-Serum,0
No,No,not_reviewed_(<100),823042476,"FISH, HIGH-GRADE LYMPHOMA PANEL",0
No,No,not_reviewed_(<100),823042585,"Urine Collection,Duration",13362-9
No,No,not_reviewed_(<100),823042642,L. pneumophila 1 Ab. IgG,0
No,No,not_reviewed_(<100),823042643,L. pneumophila 1 Ab. IgM,0
No,No,not_reviewed_(<100),823042644,L. pneumophila 2 Ab. IgG,0
No,No,not_reviewed_(<100),823042647,Legionella pneumophila 2 Ab. IgM,0
No,No,not_reviewed_(<100),823042648,Legionella pneumophila 3 Ab. IgG,0
No,No,not_reviewed_(<100),823042649,Legionella pneumophila 3 Ab. IgM,0
No,No,not_reviewed_(<100),823042651,Legionella pneumophila 4 Ab. IgG,0
No,No,not_reviewed_(<100),823042652,Legionella pneumophila 4 Ab. IgM,0
No,No,not_reviewed_(<100),823042653,Legionella pneumophila 5 Ab. IgG,0
No,No,not_reviewed_(<100),823042654,Legionella pneumophila 5 Ab. IgM,0
No,No,not_reviewed_(<100),823042655,Legionella pneumophila 6 Ab. IgG,0
No,No,not_reviewed_(<100),823042660,Legionella pneumophila 6 Ab. IgM,0
No,No,not_reviewed_(<100),823042777,SPECIMEN SOURCE-HVC-QUEST,0
No,No,not_reviewed_(<100),823043074,Copeptin,0
No,No,not_reviewed_(<100),8230420202,MUCOR RACEMOSUS(M4) IGE,0
No,No,not_reviewed_(<100),8230420203,"CLASS, MUCOR RACEMOSUS(M4) IGE",0
No,No,not_reviewed_(<100),8230420215,"CHROMOSOMAL MICROARRAY, PRENATAL, CLARISURE(R)",0
No,No,not_reviewed_(<100),524,"FLUOXETINE, TOTAL",0
No,No,not_reviewed_(<100),583,KRAS MUTATION,NULL
No,No,not_reviewed_(<100),589,IS2 AGE RISK DOWN SYNDROME,0
No,No,not_reviewed_(<100),591,IS2 MSS TRISOMY 18 RISK,0
No,No,not_reviewed_(<100),592,IS2 CALCULATED GESTATIONAL AGE,0
No,No,not_reviewed_(<100),594,IS2 HCG MOM,0
No,No,not_reviewed_(<100),597,IS2 PAPP-A,0
No,No,not_reviewed_(<100),617,"FISH, ALK 2P23 REARRANGEMENT",0
No,No,not_reviewed_(<100),623,EPIDERMAL GROWTH FACTOR RECEPTOR (EGFR),0
No,No,not_reviewed_(<100),809,ESTRIOL SERUM,0
No,No,not_reviewed_(<100),915,"Creatinine, Urine - Aldosterone",0
No,No,not_reviewed_(<100),916,"Total Volume, Urine - Aldosterone",0
No,No,not_reviewed_(<100),82304316,ANA PATTERN-QUEST,0
No,No,not_reviewed_(<100),123041096,"Glucose,1Hr (75Gm)",0
No,No,not_reviewed_(<100),123041101,"Glucose,2Hr Pp-Plasma",1521-4
No,No,not_reviewed_(<100),123041102,"Glucose,2Hr Prenatal (100Gm)",0
No,No,not_reviewed_(<100),123041105,"Glucose,3Hr Prenatal (100Gm)",0
No,No,not_reviewed_(<100),123041113,"Glucose,Fbs-Prenatal",0
No,No,not_reviewed_(<100),123041240,"Hgb Phenotype,Prelim-HPLC",0
No,No,not_reviewed_(<100),123041247,"Hgb,(Meter)",0
No,No,not_reviewed_(<100),123041460,Leucine Crystals-Urine,0
No,No,not_reviewed_(<100),123041573,"Other Cell Description,Synovial Fld",0
No,No,not_reviewed_(<100),123042204,"Rheumatoid Factor,Synovial Fld",0
No,No,not_reviewed_(<100),123043035,"# NEUTROPHILS,HID",0
No,No,not_reviewed_(<100),123043037,"# LYMPHOCYTES,HID",0
No,No,not_reviewed_(<100),123043038,"% MXD,HID",0
No,No,not_reviewed_(<100),123043039,"# MXD,HID",0
No,No,not_reviewed_(<100),123049263,HGB CC Crystals,0
No,No,not_reviewed_(<100),823000431,RMSF IGM TITER,0
No,No,not_reviewed_(<100),823040613,RAST: Mouse Epithelia IgE,0
No,No,not_reviewed_(<100),823040846,Desmethyldoxepin,0
No,No,not_reviewed_(<100),823040878,Doxepin,0
No,No,not_reviewed_(<100),823040879,Doxepin-Total,0
No,No,not_reviewed_(<100),823040885,"Ds-DNA Antibody,Crithidia",0
No,No,not_reviewed_(<100),823041002,Felbamate-Serum,0
No,No,not_reviewed_(<100),823041036,Protoporphyrins-Blood,0
No,No,not_reviewed_(<100),823041438,Latex Specific Ige Class,0
No,No,not_reviewed_(<100),823041439,RAST: Latex Specific IgE,0
No,No,not_reviewed_(<100),823041611,Mouse Epithelia IgE,0
No,No,not_reviewed_(<100),823041980,"LUNG CANCER (NSCLC), ALK 2P23",0
No,No,not_reviewed_(<100),823042203,"LYMPHOCYTE, ABSOLUTE, NKC",0
No,No,not_reviewed_(<100),823042206,CD3-/CD16+CD56+ (%),0
No,No,not_reviewed_(<100),823042235,"HIV 1 RNA, QL, TMA-QUEST",0
No,No,not_reviewed_(<100),823042362,Specimen Type,0
No,No,not_reviewed_(<100),823042373,"THYROGLOBULIN, HAMA TREATED",0
No,No,not_reviewed_(<100),823042374,"THYROGLOBULIN, UNTREATED",0
No,No,not_reviewed_(<100),823042467,"FISH, TCL1, 14Q32.1",0
No,No,not_reviewed_(<100),823042514,"FISH, ALL, PRE-B",0
No,No,not_reviewed_(<100),823042809,CHLAMYDIAE SPECIES CULTURE-QUEST,0
No,No,not_reviewed_(<100),823043055,"ANTI-MULLERIAN HORMONE (AMH), FEMALE",0
No,No,not_reviewed_(<100),823043145,ANA TITER-QUEST,0
No,No,not_reviewed_(<100),823046549,RED BLOOD CELL COUNT-QUEST,0
No,No,not_reviewed_(<100),823046550,HEMOGLOBIN-QUEST,0
No,No,not_reviewed_(<100),823046551,HEMATOCRIT -QUEST,0
No,No,not_reviewed_(<100),823046552,MCV-QUEST,0
No,No,not_reviewed_(<100),823046553,MCH-QUEST,0
No,No,not_reviewed_(<100),823046555,RDW-QUEST,0
No,No,not_reviewed_(<100),8230420002,"FISH, MANTLE CELL LYMPHOMA, IGH/CCND1",0
No,No,not_reviewed_(<100),8230420044,"INTERPRETATION, LEUKEMIA",NULL
No,No,not_reviewed_(<100),8230420045,"SAMPLE DESCRIPTION, LEUKEMIA",NULL
No,No,not_reviewed_(<100),8230420048,"NUMBER OF MARKERS, LEUKEMIA",NULL
No,No,not_reviewed_(<100),8230420125,B. PERTUSSIS DNA,0
No,No,not_reviewed_(<100),8230420126,B. PARAPERTUSSIS DNA,0
No,No,not_reviewed_(<100),8230420135,FLUOXETINE,0
No,No,not_reviewed_(<100),8230420136,NORFLUOXETINE,0
No,No,not_reviewed_(<100),8230420155,SPECIMEN SOURCE - BORDETELLA,0
No,No,not_reviewed_(<100),8230420157,GESTATIONAL AGE (WEEKS),NULL
No,No,not_reviewed_(<100),8230420158,GESTATIONAL AGE (DAYS),NULL
No,No,not_reviewed_(<100),8230420160,MATERNAL HEIGHT (FEET),NULL
No,No,not_reviewed_(<100),8230420161,MATERNAL HEIGHT (INCHES),NULL
No,No,not_reviewed_(<100),8230420162,REASON(S) FOR HIGH RISK,NULL
No,No,not_reviewed_(<100),8230420163,"OPT OUT MICRODELS 16,22",NULL
No,No,not_reviewed_(<100),8230420164,USE LEFTOVER SAMPLE/ DATA,NULL
No,No,not_reviewed_(<100),8230420165,ADDITIONAL COMMENTS,NULL
No,No,not_reviewed_(<100),8230420166,TRISOMY 21 (T21),NULL
No,No,not_reviewed_(<100),8230420167,TRISOMY 18 (T18),NULL
No,No,not_reviewed_(<100),8230420168,TRISOMY 13 (T13),NULL
No,No,not_reviewed_(<100),8230420169,INTERPRETATION - MATERNIT 21,NULL
No,No,not_reviewed_(<100),8230420170,Y CHROMOSOME,NULL
No,No,not_reviewed_(<100),8230420171,Y CHROMOSOME INTERPRETATION,NULL
No,No,not_reviewed_(<100),8230420172,ADDITIONAL FINDINGS,NULL
No,No,not_reviewed_(<100),8230420173,ADDITIONAL FINDINGS INTERPRETATION,NULL
No,No,not_reviewed_(<100),8230420174,ADDITIONAL FINDINGS NOTE,NULL
No,No,not_reviewed_(<100),8230420175,LAB DIRECTOR COMMENTS,NULL
No,No,not_reviewed_(<100),8230420176,APPROVED BY,NULL
No,No,not_reviewed_(<100),8230420177,TEST METHOD,NULL
No,No,not_reviewed_(<100),8230420178,ABOUT THE TEST,NULL
No,No,not_reviewed_(<100),8230420179,PERFORMANCE,NULL
No,No,not_reviewed_(<100),8230420180,PERFORMANCE DATA,NULL
No,No,not_reviewed_(<100),8230420181,LIMITATIONS OF THE TEST,NULL
No,No,not_reviewed_(<100),8230420182,NOTE,NULL
No,No,not_reviewed_(<100),8230420183,REFERENCES,NULL
No,No,not_reviewed_(<100),8230420184,MATERNAL WEIGHT (LBS),NULL
No,No,not_reviewed_(<100),8230420217,ANTI MULLERIAN HORMONE ASSESSR(TM),0
No,No,not_reviewed_(<100),8230420281,HEMOGLOBIN A-QUEST,0
No,No,not_reviewed_(<100),8230420282,HEMOGLOBIN S-QUEST,0
No,No,not_reviewed_(<100),8230420287,INTERPRETATION-QUEST,0
No,No,not_reviewed_(<100),8230420294,HEMOGLOBIN A2(QUANT)-QUEST,0
No,No,not_reviewed_(<100),8230420295,HEMOGLOBIN F-QUEST,0
No,No,not_reviewed_(<100),474,%OXIDATION POS NEUTROPHILS,0
No,No,not_reviewed_(<100),493,ULTRASOUND DATE,0
No,No,not_reviewed_(<100),558,MSS DOWN SYNDROME RISK,0
No,No,not_reviewed_(<100),585,FRAGILE X PCR,0
No,No,not_reviewed_(<100),588,IS2 RISK FOR ONTD,0
No,No,not_reviewed_(<100),590,IS2 MSS DOWN SYNDROME RISK,0
No,No,not_reviewed_(<100),593,IS2 AFP MOM,0
No,No,not_reviewed_(<100),595,IS2 ESTRIOL MOM,0
No,No,not_reviewed_(<100),596,"IS2 INHIBIN A, MOM",0
No,No,not_reviewed_(<100),598,"IS2 PAPP-A, MOM",0
No,No,not_reviewed_(<100),603,IPS2 SPECIMEN # PART 1,0
No,No,not_reviewed_(<100),605,IS2 ESTIMATED DATE OF DELIVERY,0
No,No,not_reviewed_(<100),610,IS2 MOTHER'S ETHNIC ORIGIN,0
No,No,not_reviewed_(<100),611,IS2 REPEAT SPECIMEN,0
No,No,not_reviewed_(<100),612,IS2 INSULIN DEPENDENT DIABETIC,0
No,No,not_reviewed_(<100),613,IS2 NUMBER OF FETUSES,0
No,No,not_reviewed_(<100),614,IS2 HX OF NEURAL TUBE DEFECT,0
No,No,not_reviewed_(<100),635,BRIEF HISTORY (NTD),NULL
No,No,not_reviewed_(<100),639,ULTRASONOGRAPHER'S NAME,0
No,No,not_reviewed_(<100),640,NTQR ULTRASONOGRAPHER'S ID#,0
No,No,not_reviewed_(<100),641,NTQR LOCATION ID#,0
No,No,not_reviewed_(<100),642,NTQR READING PHYS ID#,0
No,No,not_reviewed_(<100),643,FMF ULTRASONOGRAPHER ID#,0
No,No,not_reviewed_(<100),644,CROWN RUMP LENGHT,0
No,No,not_reviewed_(<100),645,NUCHAL TRANSLUCENCY,0
No,No,not_reviewed_(<100),646,NASAL BONE,0
No,No,not_reviewed_(<100),647,IF TWINS,0
No,No,not_reviewed_(<100),648,TWIN B CROWN RUMP LENGHT,0
No,No,not_reviewed_(<100),649,TWIN B NUCHAL TRANSLUCENCY,0
No,No,not_reviewed_(<100),650,TWIN B NASAL BONE,0
No,No,not_reviewed_(<100),732,"CHROMOSOME ANALYSIS, BLOOD NO GROWTH",0
No,No,not_reviewed_(<100),741,PRENATAL SPECIMEN CULTURE,0
No,No,not_reviewed_(<100),773,"HCG, SERUM",0
No,No,not_reviewed_(<100),774,"NT MOM, 1",0
No,No,not_reviewed_(<100),863,SIS2 PAPP-A MOM,0
No,No,not_reviewed_(<100),906,Ethosuximide,NULL
No,No,not_reviewed_(<100),1511112,POC Glucose,NULL
No,No,not_reviewed_(<100),123040128,Alpha-2 Macroglobulin,1835-8
No,No,not_reviewed_(<100),123040314,Base Excess-Micro,0
No,No,not_reviewed_(<100),123041097,"Glucose,1Hr Prenatal (100Gm)",0
No,No,not_reviewed_(<100),123041100,"Glucose,2Hr (75 Gm)",0
No,No,not_reviewed_(<100),123041369,"INR,Hepzymed",0
No,No,not_reviewed_(<100),123041816,Pco2-Micro,0
No,No,not_reviewed_(<100),123041864,Ph-Micro,0
No,No,not_reviewed_(<100),123041927,Po2-Micro,0
No,No,not_reviewed_(<100),123042070,"Prothrombin Time,Hepzymed",0
No,No,not_reviewed_(<100),123043028,"MALARIA SCREEN,HID",0
No,No,not_reviewed_(<100),123043042,EBOLA INTERPRETATION,0
No,No,not_reviewed_(<100),123051017,Fluorochrome Stain,0
No,No,not_reviewed_(<100),823000077,Murine Typhus IgM,0
No,No,not_reviewed_(<100),823000436,CHLAMYDIA PNEUMONIAE IGM,0
No,No,not_reviewed_(<100),823040106,Alpha-Fetoprotein-Amniotic Fluid,0
No,No,not_reviewed_(<100),823040424,Carotene-Serum,0
No,No,not_reviewed_(<100),823040510,Chlamydia Pneumoniae Iga,0
No,No,not_reviewed_(<100),823040511,Chlamydia Pneumoniae IgG,0
No,No,not_reviewed_(<100),823040513,Chlamydia Pneumoniae Interp,0
No,No,not_reviewed_(<100),823040514,Chlamydia Psittaci Iga,0
No,No,not_reviewed_(<100),823040515,Chlamydia Psittaci IgG,0
No,No,not_reviewed_(<100),823040516,Chlamydia Psittaci IgM,0
No,No,not_reviewed_(<100),823040517,Chlamydia Psittaci Interp,0
No,No,not_reviewed_(<100),823040777,Cystine-24Hr Urine,0
No,No,not_reviewed_(<100),823040814,Date Began-Urine,19088-4
No,No,not_reviewed_(<100),823040828,Decadienoyl Carnitine (C10:2),0
No,No,not_reviewed_(<100),823040845,Desipramine,0
No,No,not_reviewed_(<100),823040884,"Ds-DNA Ab Titer,Crithidida",0
No,No,not_reviewed_(<100),823040961,Estrone-Serum,0
No,No,not_reviewed_(<100),823041285,HIV-2 Ab Western Blot,5225-8
